Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,anomaly_label
19559485,1711956251,2024-04-01 07:24:11,0.1689,0,520.783649643909,0.0025668066498837,7.91445195415455,3505.52,0.1689,0.1689,0.0151971973634488,24.0,2.0,-0.0898265434094795,-0.0898265434094795,-0.4341368108474138,1.3089823978901738,1.3406275133112149,0.2488647002436705,0
19559485,1711956251,2024-04-01 07:24:11,0.0075367495172324,0,23.2386969806767,0.0031800732132852,9.80538859768804,3505.52,0.0075367495172324,0.0075367495172324,0.421942215814909,0.0,0.0,-0.2130963217798087,-0.2130963217798087,-0.4341367311260557,-0.7720706989145539,-0.7729268195142854,0.08294343381562964,0
19559486,1711956263,2024-04-01 07:24:23,0.0,0,0.0,0.00246025395,7.5859090061092,3505.52,0.0,0.0,2460253.95,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0480689349422998,0.2684558494878098,0.2838503468984646,0.027410132843477663,0
19559486,1711956263,2024-04-01 07:24:23,0.0,0,0.0,0.0034219526775524,10.5511959995529,3505.52,0.0,0.0,3421952.6775524,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2365603120251267,-0.7720706989145539,-0.7729268195142854,0.001209763888506112,0
19559487,1711956275,2024-04-01 07:24:35,0.0,0,0.0,0.0020854355555915,6.43019976162308,3505.52,0.0,0.0,2085435.5555915,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0253948570893713,0.2684558494878098,0.2838503468984646,0.03415614370520026,0
19559487,1711956275,2024-04-01 07:24:35,0.0,0,0.0,0.0008540011214888,2.63321385937804,3505.52,0.0,0.0,854001.1214887999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2667539913184248,-0.7720706989145539,-0.7729268195142854,0.020235659238127417,0
19559489,1711956299,2024-04-01 07:24:59,0.0,0,0.0,0.002697663656364,8.31793442553579,3505.52,0.0,0.0,2697663.656364,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.094600848943342,1.3089823978901738,1.3406275133112149,0.1429309057037634,0
19559489,1711956299,2024-04-01 07:24:59,0.08,0,246.670763596878,0.0028250401132602,8.71068502412142,3505.52,0.08,0.08,0.0353130009743399,0.0,0.0,-0.1577396727269418,-0.1577396727269418,-0.4341368069047492,-0.7720706989145539,-0.7729268195142854,0.11162419112353546,0
19559490,1711956311,2024-04-01 07:25:11,0.14,0,431.673836294537,0.0017733326756801,5.46786656526654,3505.52,0.14,0.14,0.0126666618786674,12.0,1.0,-0.1119040398917591,-0.1119040398917591,-0.4341368113433947,0.2684558494878098,0.2838503468984646,0.11842357270017563,0
19559490,1711956311,2024-04-01 07:25:11,0.0,0,0.0,0.0038670637992827,11.9236447530864,3505.52,0.0,0.0,3867063.7992827,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3238013635999346,-0.7720706989145539,-0.7729268195142854,0.009636903655217886,0
19559491,1711956323,2024-04-01 07:25:23,0.15,0,462.507681744147,0.0027865405732784,8.59197613755357,3505.52,0.15,0.15,0.018576937031343,12.0,1.0,-0.104264767752562,-0.104264767752562,-0.4341368101849903,0.2684558494878098,0.2838503468984646,0.11861571958751789,0
19559491,1711956323,2024-04-01 07:25:23,0.0,0,0.0,0.0070220069200135,21.6515476117789,3505.52,0.0,0.0,7022006.920013499,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.9421650531912134,-0.7720706989145539,-0.7729268195142854,0.1983997813800405,0
19559491,1711956323,2024-04-01 07:25:23,0.1,0,308.338454496098,0.0020774040104102,6.40543541933887,3505.52,0.1,0.1,0.0207740398963616,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.4341368097543618,-0.7720706989145539,-0.7729268195142854,0.10851037416169128,0
19559493,1711956347,2024-04-01 07:25:47,0.0,0,0.0,0.0023005150743093,7.09337262557529,3505.52,0.0,0.0,2300515.0743093,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0167603766693432,1.3089823978901738,1.3406275133112149,0.1424611307205921,0
19559493,1711956347,2024-04-01 07:25:47,0.0,0,0.0,0.0015074204698962,4.64795697963592,3505.52,0.0,0.0,1507420.4698962,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.1386848681457901,-0.7720706989145539,-0.7729268195142854,0.025593977145168215,0
19559493,1711956347,2024-04-01 07:25:47,0.0,0,0.0,0.00087607302237,2.70127001743291,3505.52,0.0,0.0,876073.0223699999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2624279348594321,-0.7720706989145539,-0.7729268195142854,0.021231677788856974,0
19559494,1711956359,2024-04-01 07:25:59,0.0,0,0.0,0.0036390539696457,11.2206027682846,3505.52,0.0,0.0,3639053.9696457,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2791118100574431,0.2684558494878098,0.2838503468984646,0.036261686042888715,0
19559494,1711956359,2024-04-01 07:25:59,0.0,0,0.0,0.0036113818461734,11.1352789704438,3505.52,0.0,0.0,3611381.8461734,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2736881191335975,-0.7720706989145539,-0.7729268195142854,0.006002075423407073,0
19559494,1711956359,2024-04-01 07:25:59,0.0,0,0.0,0.003463533804004,10.679406602216,3505.52,0.0,0.0,3463533.804004,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2447101447752072,-0.7720706989145539,-0.7729268195142854,0.00394865287213746,0
19559497,1711956395,2024-04-01 07:26:35,0.1029518480522522,0,317.440137159486,0.0023000893208227,7.09205986385467,3505.52,0.1029518480522522,0.1029518480522522,0.0223414085516357,36.0,3.0,-0.1402061313900763,-0.1402061313900763,-0.4341368094471601,2.3495089462925374,2.397404679723965,0.43370580658170976,0
19559497,1711956395,2024-04-01 07:26:35,0.08,0,246.670763596878,0.0027695495983936,8.53958642818973,3505.52,0.08,0.08,0.0346193695471778,0.0,0.0,-0.1577396727269418,-0.1577396727269418,-0.4341368070406999,-0.7720706989145539,-0.7729268195142854,0.11162419112353546,0
19559498,1711956407,2024-04-01 07:26:47,0.0,0,0.0,0.0034088468304503,10.5107856331499,3505.52,0.0,0.0,3408846.8304503,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2339915874367112,0.2684558494878098,0.2838503468984646,0.03560307807573071,0
19559498,1711956407,2024-04-01 07:26:47,1.0,0,3083.38454496098,0.0144275592664603,44.4857132637125,3505.52,1.0,1.0,0.0144275592520327,0.0,0.0,0.545073364079193,0.545073364079193,-0.4341368109982616,-0.7720706989145539,-0.7729268195142854,0.28802103402564494,0
19559499,1711956419,2024-04-01 07:26:59,0.0,0,0.0,0.0041505813513179,12.797838391257,3505.52,0.0,0.0,4150581.3513178993,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3793703399115468,0.2684558494878098,0.2838503468984646,0.04032595220872318,0
19559500,1711956431,2024-04-01 07:27:11,0.0,0,0.0,0.0017364682023855,5.35419921805164,3505.52,0.0,0.0,1736468.2023854998,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0937918873424494,0.2684558494878098,0.2838503468984646,0.040484583155758064,0
19559501,1711956443,2024-04-01 07:27:23,0.0,0,0.0,0.0023158121581706,7.14053941753603,3505.52,0.0,0.0,2315812.1581706,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0197585800772923,0.2684558494878098,0.2838503468984646,0.02972933090996724,0
19559502,1711956455,2024-04-01 07:27:35,0.075,0,231.253840872073,0.0028250733521289,8.71078751233542,3505.52,0.075,0.075,0.0376676441928167,12.0,1.0,-0.1615593087965404,-0.1615593087965404,-0.434136806443243,0.2684558494878098,0.2838503468984646,0.1216069463380057,0
19559503,1711956467,2024-04-01 07:27:47,0.0,0,0.0,0.0037076942616298,11.4322471837499,3505.52,0.0,0.0,3707694.2616298,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2925651949780813,0.2684558494878098,0.2838503468984646,0.03626142014804919,0
19559504,1711956479,2024-04-01 07:27:59,0.0,0,0.0,0.0038837436156076,11.9750750409556,3505.52,0.0,0.0,3883743.6156076,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3270705803083427,0.2684558494878098,0.2838503468984646,0.0395571479819556,0
19559504,1711956479,2024-04-01 07:27:59,0.199,0,613.593524447235,0.0024706456211574,7.61795052435236,3505.52,0.199,0.199,0.0124153045665431,0.0,0.0,-0.0668323342704961,-0.0668323342704961,-0.4341368113926602,-0.7720706989145539,-0.7729268195142854,0.11549477617838037,0
19559505,1711956491,2024-04-01 07:28:11,0.0,0,0.0,0.0037495966573996,11.5614483832634,3505.52,0.0,0.0,3749596.6573996,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3007779959888728,0.2684558494878098,0.2838503468984646,0.03521810902619715,0
19559505,1711956491,2024-04-01 07:28:11,8.0,0,24667.0763596878,0.0023631732673005,7.28657192945949,3505.52,8.0,8.0,0.0002953966583756,0.0,0.0,5.892563861517176,5.892563861517176,-0.4341368137681424,-0.7720706989145539,-0.7729268195142854,0.8297683838709217,1
19559506,1711956503,2024-04-01 07:28:23,0.0,0,0.0,0.0020812122335428,6.41717763568973,3505.52,0.0,0.0,2081212.2335428,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0262226213007785,0.2684558494878098,0.2838503468984646,0.03415614370520026,0
19559506,1711956503,2024-04-01 07:28:23,0.0,0,0.0,0.0047435838501372,14.6262931312398,3505.52,0.0,0.0,4743583.8501372,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.4955978594180828,-0.7720706989145539,-0.7729268195142854,0.07040959641446203,0
19559506,1711956503,2024-04-01 07:28:23,0.07,0,215.836918147269,0.0026694963033961,8.23108364472207,3505.52,0.07,0.07,0.0381356609322919,0.0,0.0,-0.165378944866139,-0.165378944866139,-0.4341368063515125,-0.7720706989145539,-0.7729268195142854,0.11490358921739847,0
19559509,1711956539,2024-04-01 07:28:59,0.0,0,0.0,0.0029216697495909,9.00863135136869,3505.52,0.0,0.0,2921669.7495909,36.0,3.0,-0.2188538498405188,-0.2188538498405188,0.138505676700309,2.3495089462925374,2.397404679723965,0.3443762475958594,0
19559509,1711956539,2024-04-01 07:28:59,0.0,0,0.0,0.0003909027728011,1.20530356823752,3505.52,0.0,0.0,390902.7728011,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3575205099464444,-0.7720706989145539,-0.7729268195142854,0.01671273599944489,0
19559509,1711956539,2024-04-01 07:28:59,0.0,0,0.0,0.0032792170471503,10.1110871627559,3505.52,0.0,0.0,3279217.0471502994,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2085843620082735,-0.7720706989145539,-0.7729268195142854,0.000812528363592398,0
19559510,1711956551,2024-04-01 07:29:11,1.0,0,3083.38454496098,0.0193888483635069,59.7832753886293,3505.52,1.0,1.0,0.019388848344118,12.0,1.0,0.545073364079193,0.545073364079193,-0.4341368100258571,0.2684558494878098,0.2838503468984646,0.26510485250847465,0
19559510,1711956551,2024-04-01 07:29:11,0.15,0,462.507681744147,0.0026655679811452,8.21897111660614,3505.52,0.15,0.15,0.0177704530891649,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.43413681034306,-0.7720706989145539,-0.7729268195142854,0.10960385970378136,0
19559511,1711956563,2024-04-01 07:29:23,0.0,0,0.0,0.0057635604045916,17.7712730754669,3505.52,0.0,0.0,5763560.4045916,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.6955115952203705,0.2684558494878098,0.2838503468984646,0.12980545109436084,0
19559511,1711956563,2024-04-01 07:29:23,0.0,0,0.0,0.0032161073758098,9.91649577750722,3505.52,0.0,0.0,3216107.3758098,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1962149696846601,-0.7720706989145539,-0.7729268195142854,0.0035335232165528,0
19559512,1711956587,2024-04-01 07:29:47,1.0,0,3083.38454496098,0.030427,93.8181415495277,3505.52,1.0,1.0,0.0304269999695729,24.0,1.0,0.545073364079193,0.545073364079193,-0.4341368078623974,1.3089823978901738,0.2838503468984646,0.3938061924921663,0
19559512,1711956587,2024-04-01 07:29:47,0.12,0,370.006145395318,0.0022683860480143,6.99430648245253,3505.52,0.12,0.12,0.018903216909259,0.0,0.0,-0.1271825841701534,-0.1271825841701534,-0.4341368101210401,-0.7720706989145539,-0.7729268195142854,0.10916913117974385,0
19559512,1711956587,2024-04-01 07:29:47,0.18,0,555.009218092976,0.0016599677414752,5.11831887919868,3505.52,0.18,0.18,0.0092220429569619,0.0,0.0,-0.0813469513349706,-0.0813469513349706,-0.4341368120185344,-0.7720706989145539,-0.7729268195142854,0.1252345058139328,0
19559514,1711956611,2024-04-01 07:30:11,1.0,0,3083.38454496098,0.027007,83.2729664057612,3505.52,1.0,1.0,0.027006999972993,24.0,2.0,0.545073364079193,0.545073364079193,-0.4341368085327118,1.3089823978901738,1.3406275133112149,0.41532445814438906,0
19559514,1711956611,2024-04-01 07:30:11,0.0,0,0.0,0.0040655336891909,12.5356037442696,3505.52,0.0,0.0,4065533.6891909,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3627011372884002,-0.7720706989145539,-0.7729268195142854,0.015222809853479955,0
19559514,1711956611,2024-04-01 07:30:11,1.108,0,3416.39007581677,0.0026730486573731,8.24203691807319,3505.52,1.108,1.108,0.0024124987860655,0.0,0.0,0.627577503182522,0.627577503182522,-0.4341368133531938,-0.7720706989145539,-0.7729268195142854,0.32384814772563947,0
19559514,1711956611,2024-04-01 07:30:11,0.0,0,0.0,0.0040657419879587,12.5362460094708,3505.52,0.0,0.0,4065741.9879587,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3627419635060737,-0.7720706989145539,-0.7729268195142854,0.015222809853479955,0
19559515,1711956623,2024-04-01 07:30:23,0.0,0,0.0,0.0025500918523322,7.8629138057122,3505.52,0.0,0.0,2550091.8523322,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0656770168079444,0.2684558494878098,0.2838503468984646,0.02675619655379962,0
19559515,1711956623,2024-04-01 07:30:23,0.0,0,0.0,0.0028358024667603,8.7438694985711,3505.52,0.0,0.0,2835802.4667603,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1216758297603082,-0.7720706989145539,-0.7729268195142854,0.0010377947205221355,0
19559516,1711956635,2024-04-01 07:30:35,0.0,0,0.0,0.00847354708863,26.1272041340809,3505.52,0.0,0.0,8473547.08863,12.0,1.0,-0.2188538498405188,-0.2188538498405188,1.2266645512511765,0.2684558494878098,0.2838503468984646,0.2936942767078277,0
19559518,1711956659,2024-04-01 07:30:59,0.0795,0,245.129071324398,0.0028274145674262,8.71800637939949,3505.52,0.0795,0.0795,0.0355649626649212,24.0,2.0,-0.1581216363339017,-0.1581216363339017,-0.4341368068553651,1.3089823978901738,1.3406275133112149,0.23666097008225387,0
19559519,1711956671,2024-04-01 07:31:11,0.0,0,0.0,0.0029359354043103,9.05261785065432,3505.52,0.0,0.0,2935935.4043102995,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.141301721684055,0.2684558494878098,0.2838503468984646,0.03454299934800565,0
19559520,1711956683,2024-04-01 07:31:23,0.0,0,0.0,0.0226394,69.8059760671896,3505.52,0.0,0.0,22639400.0,12.0,1.0,-0.2188538498405188,-0.2188538498405188,4.003148543917598,0.2684558494878098,0.2838503468984646,0.4725552818246886,0
19559520,1711956683,2024-04-01 07:31:23,0.2,0,616.676908992196,0.0026687210348615,8.2286931937043,3505.52,0.2,0.2,0.0133436051075894,0.0,0.0,-0.0660684070565764,-0.0660684070565764,-0.4341368112107149,-0.7720706989145539,-0.7729268195142854,0.1144804910586062,0
19559522,1711956707,2024-04-01 07:31:47,0.0,0,0.0,0.0226394,69.8059760671896,3505.52,0.0,0.0,22639400.0,24.0,2.0,-0.2188538498405188,-0.2188538498405188,4.003148543917598,1.3089823978901738,1.3406275133112149,0.5330676980944229,0
19559523,1711956719,2024-04-01 07:31:59,0.0,0,0.0,0.0022849650575911,7.04542594435238,3505.52,0.0,0.0,2284965.0575911,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0137125988352868,0.2684558494878098,0.2838503468984646,0.030791965540739225,0
19559523,1711956719,2024-04-01 07:31:59,0.18,0,555.009218092976,0.002562399456934,7.90086288352685,3505.52,0.18,0.18,0.0142355524594358,0.0,0.0,-0.0813469513349706,-0.0813469513349706,-0.4341368110358947,-0.7720706989145539,-0.7729268195142854,0.1252345058139328,0
19559523,1711956719,2024-04-01 07:31:59,0.0,0,0.0,0.0038947499998442,12.0090119560064,3505.52,0.0,0.0,3894749.9998442,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3292278136102307,-0.7720706989145539,-0.7729268195142854,0.010899482235328816,0
19559524,1711956731,2024-04-01 07:32:11,0.0,0,0.0,0.0143907227982663,44.372132266992,3505.52,0.0,0.0,14390722.7982663,12.0,1.0,-0.2188538498405188,-0.2188538498405188,2.386421308743224,0.2684558494878098,0.2838503468984646,0.43233049005424934,0
19559526,1711956755,2024-04-01 07:32:35,1.488,0,4588.07620290194,0.0005145966653484,1.58669940482399,3505.52,1.488,1.488,0.0003458310920716,24.0,2.0,0.9178698444720124,0.9178698444720124,-0.4341368137582573,1.3089823978901738,1.3406275133112149,0.5162263741265953,0
19559526,1711956755,2024-04-01 07:32:35,0.0,0,0.0,0.0014402096861125,4.44072028766244,3505.52,0.0,0.0,1440209.6861124998,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.1518580717980903,-0.7720706989145539,-0.7729268195142854,0.028680797820207455,0
19559526,1711956755,2024-04-01 07:32:35,0.0,0,0.0,0.003461888128608,10.6743323521338,3505.52,0.0,0.0,3461888.1286079995,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2443875950902213,-0.7720706989145539,-0.7729268195142854,0.00394865287213746,0
19559526,1711956755,2024-04-01 07:32:35,0.0,0,0.0,0.0021727500037022,6.69942378147945,3505.52,0.0,0.0,2172750.0037022,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0082813681223016,-0.7720706989145539,-0.7729268195142854,0.007108477003983733,0
19559526,1711956755,2024-04-01 07:32:35,0.0,0,0.0,0.0017199795960562,5.30335850412797,3505.52,0.0,0.0,1719979.5960562,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0970236272045748,-0.7720706989145539,-0.7729268195142854,0.020635175865132065,0
19559527,1711956767,2024-04-01 07:32:47,0.0,0,0.0,0.002085374429558,6.43001128655623,3505.52,0.0,0.0,2085374.429558,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0254068376919238,0.2684558494878098,0.2838503468984646,0.03415614370520026,0
19559527,1711956767,2024-04-01 07:32:47,0.0,0,0.0,0.0015133942446996,4.6663764245399,3505.52,0.0,0.0,1513394.2446996,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.137514018058527,-0.7720706989145539,-0.7729268195142854,0.025593977145168215,0
19559529,1711956791,2024-04-01 07:33:11,0.5,0,1541.69227248049,0.0026676633570387,8.2254319662521,3505.52,0.5,0.5,0.0053353267034067,24.0,2.0,0.1631097571193371,0.1631097571193371,-0.4341368127803243,1.3089823978901738,1.3406275133112149,0.3376288067478448,0
19559529,1711956791,2024-04-01 07:33:11,0.0,0,0.0,0.0019251111760373,5.93585804752514,3505.52,0.0,0.0,1925111.1760373,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.056818173161581,-0.7720706989145539,-0.7729268195142854,0.010245404134248244,0
19559529,1711956791,2024-04-01 07:33:11,0.0790912413815707,0,243.868711317714,0.0022126079882806,6.82232127512161,3505.52,0.0790912413815707,0.0790912413815707,0.0279753854112698,0.0,0.0,-0.1584338981664441,-0.1584338981664441,-0.4341368083429099,-0.7720706989145539,-0.7729268195142854,0.11236136162350756,0
19559531,1711956815,2024-04-01 07:33:35,0.0,0,0.0,0.0034100427066585,10.5144729793679,3505.52,0.0,0.0,3410042.7066585,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.2342259772168431,1.3089823978901738,1.3406275133112149,0.1568572525459132,0
19559531,1711956815,2024-04-01 07:33:35,0.0,0,0.0,0.0032705881791058,10.0844810443872,3505.52,0.0,0.0,3270588.1791058,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2068931179899798,-0.7720706989145539,-0.7729268195142854,0.000812528363592398,0
19559532,1711956839,2024-04-01 07:33:59,1.732,0,5340.42203187242,0.0020424091889666,6.29753292774612,3505.52,1.732,1.732,0.0011792200853275,24.0,1.0,1.104268084668422,1.104268084668422,-0.4341368135949144,1.3089823978901738,0.2838503468984646,0.5373708866065859,0
19559532,1711956839,2024-04-01 07:33:59,0.5,0,1541.69227248049,0.0030473155033791,9.39604552673915,3505.52,0.5,0.5,0.0060946309945689,0.0,0.0,0.1631097571193371,0.1631097571193371,-0.434136812631502,-0.7720706989145539,-0.7729268195142854,0.1699370049759454,0
19559532,1711956839,2024-04-01 07:33:59,0.0,0,0.0,0.0006068369501725,1.8711116734733,3505.52,0.0,0.0,606836.9501724999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3151977644900043,-0.7720706989145539,-0.7729268195142854,0.011163548894531283,0
19559532,1711956839,2024-04-01 07:33:59,0.4,0,1233.35381798439,0.00321248235,9.90531842894993,3505.52,0.4,0.4,0.0080312058549219,0.0,0.0,0.0867170357273659,0.0867170357273659,-0.4341368122519365,-0.7720706989145539,-0.7729268195142854,0.16837206394568655,0
19559532,1711956839,2024-04-01 07:33:59,0.15,0,462.507681744147,0.0026198030822414,8.07786033462439,3505.52,0.15,0.15,0.0174653537651736,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.4341368104028589,-0.7720706989145539,-0.7729268195142854,0.10960385970378136,0
19559533,1711956851,2024-04-01 07:34:11,0.035,0,107.918459073634,0.0022189287400644,6.84181058348457,3505.52,0.035,0.035,0.0633979621904696,12.0,1.0,-0.1921163973533289,-0.1921163973533289,-0.4341368014001428,0.2684558494878098,0.2838503468984646,0.10764808486451194,0
19559533,1711956851,2024-04-01 07:34:11,0.0,0,0.0,0.0007591199999683,2.34065887567325,3505.52,0.0,0.0,759119.9999683,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2853505358933343,-0.7720706989145539,-0.7729268195142854,0.01424900826133887,0
19559534,1711956863,2024-04-01 07:34:23,0.2071,0,638.568939261419,0.002833209819173,8.7358753690698,3505.52,0.2071,0.2071,0.0136803950047928,12.0,1.0,-0.0606445238377464,-0.0606445238377464,-0.4341368111447046,0.2684558494878098,0.2838503468984646,0.12957821310077314,0
19559537,1711956899,2024-04-01 07:34:59,0.2,0,616.676908992196,0.0027366899067879,8.43826736294071,3505.52,0.2,0.2,0.0136834494655222,36.0,3.0,-0.0660684070565764,-0.0660684070565764,-0.4341368111441059,2.3495089462925374,2.397404679723965,0.44502273650803165,0
19559538,1711956911,2024-04-01 07:35:11,0.1475,0,454.799220381744,0.0017489917403493,5.39281410145765,3505.52,0.1475,0.1475,0.0118575710406218,12.0,1.0,-0.1061745857873613,-0.1061745857873613,-0.4341368115019751,0.2684558494878098,0.2838503468984646,0.11886527028402225,0
19559538,1711956911,2024-04-01 07:35:11,0.0,0,0.0,0.0005689439999762,1.75427313647518,3505.52,0.0,0.0,568943.9999761999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3226247207285861,-0.7720706989145539,-0.7729268195142854,0.010876487297378475,0
19559538,1711956911,2024-04-01 07:35:11,0.0,0,0.0,0.0018622305343853,5.74197284887806,3505.52,0.0,0.0,1862230.5343853,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0691426760409835,-0.7720706989145539,-0.7729268195142854,0.011240237579935223,0
19559538,1711956911,2024-04-01 07:35:11,0.0,0,0.0,0.0033083122749447,10.2007989384693,3505.52,0.0,0.0,3308312.2749447,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2142869790507882,-0.7720706989145539,-0.7729268195142854,0.0003296465665977438,0
19559538,1711956911,2024-04-01 07:35:11,0.03,0,92.5015363488294,0.0029941350688828,9.23206979691915,3505.52,0.03,0.03,0.0998044989692767,0.0,0.0,-0.1959360334229274,-0.1959360334229274,-0.4341367942645211,-0.7720706989145539,-0.7729268195142854,0.1012033320068684,0
19559539,1711956923,2024-04-01 07:35:23,0.1281386338542348,0,395.100683238561,0.0019253717068027,5.93666136406067,3505.52,0.1281386338542348,0.1281386338542348,0.0150256923604104,12.0,1.0,-0.1209652602847751,-0.1209652602847751,-0.4341368108810285,0.2684558494878098,0.2838503468984646,0.12143577559336201,0
19559539,1711956923,2024-04-01 07:35:23,0.0,0,0.0,0.00281053605,8.66596341962568,3505.52,0.0,0.0,2810536.05,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1167236534158323,-0.7720706989145539,-0.7729268195142854,0.001554009350685193,0
19559539,1711956923,2024-04-01 07:35:23,0.0,0,0.0,0.0022243032,6.85838211018725,3505.52,0.0,0.0,2224303.2,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0018229740014785,-0.7720706989145539,-0.7729268195142854,0.005020432853450878,0
19559541,1711956959,2024-04-01 07:35:59,0.0,0,0.0,0.0039740504004827,12.2535255857446,3505.52,0.0,0.0,3974050.4004827,36.0,2.0,-0.2188538498405188,-0.2188538498405188,0.3447705623852168,2.3495089462925374,1.3406275133112149,0.2933946326603866,0
19559541,1711956959,2024-04-01 07:35:59,0.0,0,0.0,0.0039401255751708,12.1489223036873,3505.52,0.0,0.0,3940125.5751708,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3381213521313892,-0.7720706989145539,-0.7729268195142854,0.012289345310638066,0
19559542,1711956971,2024-04-01 07:36:11,0.0,0,0.0,0.0064323188659105,19.8333125794095,3505.52,0.0,0.0,6432318.865910499,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.8265871594260261,0.2684558494878098,0.2838503468984646,0.18483349074317032,0
19559542,1711956971,2024-04-01 07:36:11,0.0,0,0.0,0.0023720722587904,7.31401094228518,3505.52,0.0,0.0,2372072.2587904,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0307854677468163,-0.7720706989145539,-0.7729268195142854,0.00546014677581876,0
19559543,1711956983,2024-04-01 07:36:23,0.0,0,0.0,0.00096133968,2.96417991176973,3505.52,0.0,0.0,961339.68,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2457158094760148,0.2684558494878098,0.2838503468984646,0.050298990307021056,0
19559543,1711956983,2024-04-01 07:36:23,0.0,0,0.0,0.0030277806106648,9.33581194045649,3505.52,0.0,0.0,3027780.6106648,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1593032318537488,-0.7720706989145539,-0.7729268195142854,0.0008559197020729342,0
19559543,1711956983,2024-04-01 07:36:23,0.0,0,0.0,0.0026550499059478,8.1865398460998,3505.52,0.0,0.0,2655049.9059478,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0862486235857642,-0.7720706989145539,-0.7729268195142854,0.00466575985759437,0
19559543,1711956983,2024-04-01 07:36:23,0.275,0,847.93074986427,0.003199161,9.86424358424191,3505.52,0.275,0.275,0.0116333126849697,0.0,0.0,-0.008773866012598,-0.008773866012598,-0.4341368115459294,-0.7720706989145539,-0.7729268195142854,0.1352885670903655,0
19559544,1711956995,2024-04-01 07:36:35,0.0,0,0.0,0.0023480614318993,7.23997632973745,3505.52,0.0,0.0,2348061.4318993,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0260793849623258,0.2684558494878098,0.2838503468984646,0.02842733034841701,0
