Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,anomaly_label,StatScore,TempScore,FinalScore,FraudFlag,label
19558849,1711948499,2024-04-01 05:14:59,0.0,0,0.0,0.0019589080444968,6.04006678940132,3505.52,0.0,0.0,1958908.0444968,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0501940422414627,-0.7720706989145539,-0.7729268195142854,0.0101542290060788,0,0.0144958110644995,0.0526315794188923,0.0203863319120098,0,0
19558849,1711948499,2024-04-01 05:14:59,2.5,0,7708.46136240245,0.0016901573619981,5.21140508853697,3505.52,2.5,2.5,0.0006760629445288,0.0,0.0,1.6909641849587609,1.6909641849587609,-0.4341368136935324,-0.7720706989145539,-0.7729268195142854,0.5359798006346576,0,0.0630929852370641,0.0631213377154879,0.2522533818917862,0,0
19558850,1711948511,2024-04-01 05:15:11,0.2,0,616.676908992196,0.0008844340533902,2.72705029126075,3505.52,0.2,0.2,0.0044221702448401,12.0,1.0,-0.0660684070565764,-0.0660684070565764,-0.4341368129593015,0.2684558494878098,0.2838503468984646,0.1238383849756785,0,0.0073620358617631,0.0434520999688957,0.0611705883287558,0,0
19558851,1711948523,2024-04-01 05:15:23,0.0,0,0.0,0.0030556644913802,9.42178866730803,3505.52,0.0,0.0,3055664.4913802,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1647684268507679,0.2684558494878098,0.2838503468984646,0.0374391581150879,0,0.0043095361341208,0.0526315794250167,0.0272257935846868,0,0
19558851,1711948523,2024-04-01 05:15:23,0.0,0,0.0,0.0019620842908129,6.04986037820348,3505.52,0.0,0.0,1962084.2908129,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.049571503160435,-0.7720706989145539,-0.7729268195142854,0.0101542290060788,0,0.0144795110782314,0.0526315794230243,0.0203798119183289,0,0
19558852,1711948535,2024-04-01 05:15:35,0.0,0,0.0,0.0017664972123324,5.44679020322256,3505.52,0.0,0.0,1766497.2123324,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0879062505258854,0.2684558494878098,0.2838503468984646,0.0392685112700938,0,0.0022970481525431,0.0526315794230243,0.0271525396536596,0,0
19558854,1711948559,2024-04-01 05:15:59,1.6,0,4933.41527193757,0.0019428667446687,5.99060529343018,3505.52,1.6,1.6,0.001214291714659,24.0,2.0,1.0034296924310202,1.0034296924310202,-0.4341368135880404,1.3089823978901738,1.3406275133112149,0.5295195425592608,0,0.0591492176197338,0.0272634312061372,0.2409201903128253,0,0
19558855,1711948571,2024-04-01 05:16:11,0.0,0,0.0,0.0037046161538987,11.4227561939441,3505.52,0.0,0.0,3704616.1538987,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2919618908991408,0.2684558494878098,0.2838503468984646,0.0362614201480491,0,0.0076398519015358,0.0526315794209797,0.0280868247040299,0,0
19558856,1711948583,2024-04-01 05:16:23,0.0,0,0.0,0.0038946398916402,12.0086724500721,3505.52,0.0,0.0,3894639.8916402,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3292062325824042,0.2684558494878098,0.2838503468984646,0.0394037732143032,0,0.0086150232225055,0.0526315794190023,0.0297338344585239,0,0
19558857,1711948595,2024-04-01 05:16:35,0.0,0,0.0,0.00337116,10.3945826425907,3505.52,0.0,0.0,3371160.0,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2266050303310952,-0.7720706989145539,-0.7729268195142854,0.0007987945641081,0,0.0191147928618403,0.0526315794190023,0.0184917508541798,0,0
19558857,1711948595,2024-04-01 05:16:35,0.0,0,0.0,0.0042153403328973,12.9975152342064,3505.52,0.0,0.0,4215340.3328973,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3920629943434073,-0.7720706989145539,-0.7729268195142854,0.0225829968152165,0,0.0234469908290646,0.0526315794190023,0.0289383109415129,0,0
19558857,1711948595,2024-04-01 05:16:35,0.0,0,0.0,0.0020217744548945,6.23390810761862,3505.52,0.0,0.0,2021774.4548945,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.037872328664618,0.2684558494878098,0.2838503468984646,0.0341113723186696,0,0.0009870063188148,0.0526315794190023,0.0245656673387942,0,0
19558858,1711948607,2024-04-01 05:16:47,0.0,0,0.0,0.0019515379070295,6.01734182144047,3505.52,0.0,0.0,1951537.9070295,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0516385771261419,-0.7720706989145539,-0.7729268195142854,0.0096798273972238,0,0.014533633426985,0.0526315792714499,0.0202117001839735,0,0
19558858,1711948607,2024-04-01 05:16:47,0.0,0,0.0,0.0017777721739047,5.48155524547956,3505.52,0.0,0.0,1777772.1739047,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0856963765056424,0.2684558494878098,0.2838503468984646,0.0392685112700938,0,0.0022391868595225,0.0526315792714499,0.0271293951061365,0,0
19558859,1711948619,2024-04-01 05:16:59,1.706,0,5260.25403370343,0.0029417603189528,9.07057830243871,3505.52,1.706,1.706,0.0017243612644949,12.0,1.0,1.0844059771065095,1.0844059771065095,-0.4341368134880676,0.2684558494878098,0.2838503468984646,0.431832357197559,0,0.0340252429158575,0.2045233895991123,0.2272477179651891,0,0
19558861,1711948643,2024-04-01 05:17:23,0.147,0,453.257528109264,0.0019184095943157,5.91519449401795,3505.52,0.147,0.147,0.0130504053147298,24.0,2.0,-0.1065565493943211,-0.1065565493943211,-0.4341368112681816,1.3089823978901738,1.3406275133112149,0.2429148405944445,0,0.0356663224906566,0.030479787298648,0.11752842269377,0,0
19558862,1711948655,2024-04-01 05:17:35,0.0,0,0.0,0.0038689869679133,11.9295746215194,3505.52,0.0,0.0,3868986.9679133,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3241783015048718,0.2684558494878098,0.2838503468984646,0.0398291659755422,0,0.0084833765355451,0.0526315793202216,0.0298513328684792,0,0
19558863,1711948667,2024-04-01 05:17:47,0.0,0,0.0,0.0018756902028273,5.78347418253258,3505.52,0.0,0.0,1875690.2028273,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0665046030488648,0.2684558494878098,0.2838503468984646,0.0388119264228752,0,0.0017366872521256,0.0526315793191352,0.0267457613338273,0,0
19558866,1711948703,2024-04-01 05:18:23,0.0,0,0.0,0.0034584449154425,10.6637156018744,3505.52,0.0,0.0,3458444.9154425,36.0,3.0,-0.2188538498405188,-0.2188538498405188,0.2437127309435185,2.3495089462925374,2.397404679723965,0.3488411350826125,0,0.0608649059843235,0.0526315793146282,0.1744087322897,0,0
19558869,1711948739,2024-04-01 05:18:59,0.0,0,0.0,0.0028020716251348,8.63986434281452,3505.52,0.0,0.0,2802071.6251348,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1150646399916217,-0.7720706989145539,-0.7729268195142854,0.0015540093506851,0,0.0161943226676336,0.0526315792998379,0.0176256486672951,0,0
19558869,1711948739,2024-04-01 05:18:59,0.0,0,0.0,0.002131063013663,6.57088676066653,3505.52,0.0,0.0,2131063.013663,36.0,3.0,-0.2188538498405188,-0.2188538498405188,-0.0164519499623392,2.3495089462925374,2.397404679723965,0.3331090619144704,0,0.0549145203424259,0.0526315792998379,0.1657357487627261,0,0
19558869,1711948739,2024-04-01 05:18:59,0.0,0,0.0,0.0042193085970723,13.009750918634,3505.52,0.0,0.0,4219308.5970723,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3928407676288912,-0.7720706989145539,-0.7729268195142854,0.022414956099711,0,0.023467355323856,0.0526315791827587,0.0288792404059785,0,0
19558869,1711948739,2024-04-01 05:18:59,1.34,0,4131.73529024771,0.0005069305076059,1.56306169252128,3505.52,1.34,1.34,0.0003783063486773,0.0,0.0,0.8048086168118952,0.8048086168118952,-0.4341368137518922,-0.7720706989145539,-0.7729268195142854,0.3767129912633061,0,0.0398907092170844,0.2416572427672154,0.2149729287455993,0,0
19558870,1711948751,2024-04-01 05:19:11,0.0,0,0.0,0.0034567286268566,10.6584236241739,3505.52,0.0,0.0,3456728.6268566,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2433763411888485,0.2684558494878098,0.2838503468984646,0.0368355402170827,0,0.0063677329017169,0.0526315792512956,0.027807625097779,0,0
19558871,1711948763,2024-04-01 05:19:23,0.0,0,0.0,0.0031127753939379,9.59788354160296,3505.52,0.0,0.0,3112775.3939379,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1759620703080506,-0.7720706989145539,-0.7729268195142854,0.0005729815994362,0,0.0177888045373996,0.0526315792512956,0.0178710303049934,0,0
19558871,1711948763,2024-04-01 05:19:23,0.1134114933511094,0,349.691245819756,0.0018217423563668,5.61713222652248,3505.52,0.1134114933511094,0.1134114933511094,0.0160631192348712,12.0,1.0,-0.1322157236983319,-0.1322157236983319,-0.4341368106776945,0.2684558494878098,0.2838503468984646,0.1221054528522025,0,0.0090939758292285,0.0283000448590582,0.058139780444384,0,0
19558873,1711948787,2024-04-01 05:19:47,0.0,0,0.0,0.0024528975343005,7.56322634763509,3505.52,0.0,0.0,2452897.5343005,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.046627089501658,1.3089823978901738,1.3406275133112149,0.1423083852261188,0,0.0284604155443456,0.0526315791525534,0.0788338361386964,0,0
19558874,1711948799,2024-04-01 05:19:59,0.0,0,0.0,0.0029415863928658,9.07004202143014,3505.52,0.0,0.0,2941586.3928658,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1424093061948679,0.2684558494878098,0.2838503468984646,0.0342636226263502,0,0.0037241056434664,0.0526315791525534,0.0257214071384373,0,0
19558874,1711948799,2024-04-01 05:19:59,0.1905,0,587.384755815067,0.0035769886,11.0292313667416,3505.52,0.1905,0.1905,0.0187768429460533,0.0,0.0,-0.0733257155888137,-0.0733257155888137,-0.4341368101458092,-0.7720706989145539,-0.7729268195142854,0.1193188499047818,0,0.0207382388462752,0.0047122561026229,0.0569652867209473,0,0
19558875,1711948811,2024-04-01 05:20:11,0.151,0,465.591066289108,0.0014731644025212,4.54233235092058,3505.52,0.151,0.151,0.0097560555812261,12.0,1.0,-0.1035008405386423,-0.1035008405386423,-0.4341368119138687,0.2684558494878098,0.2838503468984646,0.1182622077457974,0,0.0083421319766782,0.0090594230540011,0.0524536204997905,0,0
19558875,1711948811,2024-04-01 05:20:11,3.0,0,9250.15363488294,0.0401341025359854,123.748871485337,3505.52,3.0,3.0,0.0133780341742024,0.0,0.0,2.072927791918617,2.072927791918617,-0.4341368112039668,-0.7720706989145539,-0.7729268195142854,0.5938970926565664,0,0.0730939662156329,0.4223889984903642,0.3512742232469526,1,1
19558876,1711948823,2024-04-01 05:20:23,1.759,0,5423.67341458636,0.0018249103350007,5.6269003228809,3505.52,1.759,1.759,0.001037470343356,12.0,1.0,1.1248941194442543,1.1248941194442543,-0.4341368136226971,0.2684558494878098,0.2838503468984646,0.4412165788180022,0,0.0350853469100203,0.1676132707215588,0.2240434244355208,0,0
19558878,1711948847,2024-04-01 05:20:47,0.1726,0,532.192172460265,0.0034543938,10.651224455129,3505.52,0.1726,0.1726,0.0200138689454584,24.0,2.0,-0.0870000127179765,-0.0870000127179765,-0.4341368099033541,1.3089823978901738,1.3406275133112149,0.2512834734558823,0,0.0351542722254811,0.031455057578788,0.120866109788303,0,0
19558879,1711948859,2024-04-01 05:20:59,0.0,0,0.0,0.0023466267607014,7.23555268673867,3505.52,0.0,0.0,2346626.7607014,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0257981917549255,0.2684558494878098,0.2838503468984646,0.028427330348417,0,0.0006708683094515,0.0526315793482228,0.022165595332792,0,0
19558885,1711948931,2024-04-01 05:22:11,0.0,0,0.0,0.0018438475073562,5.68529090744712,3505.52,0.0,0.0,1843847.5073562,72.0,6.0,-0.2188538498405188,-0.2188538498405188,-0.0727457192606461,5.47108859149963,5.567736178962215,0.7520845724106857,1,0.1381210122668158,0.0526315793177709,0.3666085497345548,1,1
19558886,1711948943,2024-04-01 05:22:23,0.0,0,0.0,0.0018091527006081,5.57831347652963,3505.52,0.0,0.0,1809152.7006081,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0795458446161366,0.2684558494878098,0.2838503468984646,0.0392685112700938,0,0.0020781470334366,0.0526315793144241,0.027064979184297,0,0
19558887,1711948955,2024-04-01 05:22:35,0.0,0,0.0,0.0019275144,5.94326811114974,3505.52,0.0,0.0,1927514.4,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0563471451970118,0.2684558494878098,0.2838503468984646,0.0377113751207215,0,0.0014707337906488,0.0526315793144241,0.0261991594274329,0,0
19558888,1711948967,2024-04-01 05:22:47,0.0,0,0.0,0.0025662720770433,7.91280366052036,3505.52,0.0,0.0,2566272.0770433,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0688483143774722,0.2684558494878098,0.2838503468984646,0.0274764647430542,0,0.0017980528171751,0.0526315793144241,0.0222361228869765,0,0
19558890,1711948991,2024-04-01 05:23:11,0.0,0,0.0,0.002413596999895,7.44204768724062,3505.52,0.0,0.0,2413596.999895,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0389242490611417,1.3089823978901738,1.3406275133112149,0.1429988993750769,0,0.0282587315099901,0.0526315793144241,0.0790293682169116,0,0
19558894,1711949039,2024-04-01 05:23:59,2.0,0,6166.76908992196,0.0015895766812796,4.90127617208812,3505.52,2.0,2.0,0.0007947883402424,0.0,0.0,1.309000577998905,1.309000577998905,-0.4341368136702624,-0.7720706989145539,-0.7729268195142854,0.466092674078136,0,0.0530920041927015,0.1886175355584139,0.2453973784200178,0,0
19558894,1711949039,2024-04-01 05:23:59,0.0,0,0.0,0.00376848675,11.6196938028402,3505.52,0.0,0.0,3768486.75,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.304480423230857,-0.7720706989145539,-0.7729268195142854,0.0072361512789216,0,0.0211538099670673,0.0526315793502895,0.0218823003684534,0,0
19558894,1711949039,2024-04-01 05:23:59,0.0,0,0.0,0.00433989088,13.3815524662091,3505.52,0.0,0.0,4339890.88,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.4164746977877464,-0.7720706989145539,-0.7729268195142854,0.0324843609925112,0,0.0240861642449189,0.0526315793502895,0.0331545259650299,0,0
19558894,1711949039,2024-04-01 05:23:59,0.0,0,0.0,0.000499338,1.53965107191173,3505.52,0.0,0.0,499338.0,48.0,4.0,-0.2188538498405188,-0.2188538498405188,-0.3362673828355986,3.3900354946949016,3.454181846136715,0.5718570233463123,0,0.0905324538833802,0.0526315793284068,0.2754821067575583,0,0
19558894,1711949039,2024-04-01 05:23:59,0.0,0,0.0,0.0030949325116824,9.54286707421894,3505.52,0.0,0.0,3094932.5116823995,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1724648945802365,-0.7720706989145539,-0.7729268195142854,0.0015823797479929,0,0.0176972377296638,0.0526315793284068,0.018238162856744,0,0
19558895,1711949051,2024-04-01 05:24:11,1.0206734548100598,0,3147.12875601327,0.0040840402795613,12.5926666789976,3505.52,1.0206734548100598,1.0206734548100598,0.0040013191842242,12.0,1.0,0.5608663788143371,0.5608663788143371,-0.4341368130417876,0.2684558494878098,0.2838503468984646,0.2708557311582061,0,0.0203173673297214,0.0751630540639999,0.131501850207971,0,0
19558896,1711949063,2024-04-01 05:24:23,0.0,0,0.0,0.0020586104242588,6.34748756625535,3505.52,0.0,0.0,2058610.4242588,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0306525389396915,0.2684558494878098,0.2838503468984646,0.0346403287752513,0,0.0007979700366581,0.0526315793439958,0.0247016353935629,0,0
19558897,1711949075,2024-04-01 05:24:35,0.5,0,1541.69227248049,0.0031753365,9.79078348915049,3505.52,0.5,0.5,0.0063506729872986,12.0,1.0,0.1631097571193371,0.1631097571193371,-0.4341368125813182,0.2684558494878098,0.2838503468984646,0.1726362165539128,0,0.009902876614583,0.0072193818108854,0.0744595136295754,0,0
19558898,1711949087,2024-04-01 05:24:47,0.0,0,0.0,0.0027869783884562,8.59332609010634,3505.52,0.0,0.0,2786978.3884562,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1121063902979501,0.2684558494878098,0.2838503468984646,0.0285741433771527,0,0.0029306821813003,0.0526315793512122,0.0231282460936236,0,0
19558898,1711949087,2024-04-01 05:24:47,0.0,0,0.0,0.0020448684596793,6.30511580505361,3505.52,0.0,0.0,2044868.4596793,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0333459415128713,-0.7720706989145539,-0.7729268195142854,0.008814401266011,0,0.0140546760114744,0.0526315793485616,0.0196739467807065,0,0
19558899,1711949099,2024-04-01 05:24:59,0.9318209374121378,0,2873.16227708764,0.0045959451784394,14.1710663326881,3505.52,0.9318209374121378,0.9318209374121378,0.0049322192590682,12.0,1.0,0.4929895227487898,0.4929895227487898,-0.4341368128593328,0.2684558494878098,0.2838503468984646,0.2640247712015134,0,0.0185401426405714,0.0518925346701893,0.1234044724708718,0,0
19558899,1711949099,2024-04-01 05:24:59,0.0,0,0.0,0.0044852173356226,13.82964981345,3505.52,0.0,0.0,4485217.335622599,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.444958445308747,-0.7720706989145539,-0.7729268195142854,0.0384688570493816,0,0.0248319562885114,0.0526315793060306,0.0358466411963633,0,0
19558900,1711949111,2024-04-01 05:25:11,0.1475,0,454.799220381744,0.0016326951035895,5.03422684904148,3505.52,0.1475,0.1475,0.0110691192713246,12.0,1.0,-0.1061745857873613,-0.1061745857873613,-0.4341368116565103,0.2684558494878098,0.2838503468984646,0.1188652702840222,0,0.0084121388372461,0.0200993449918616,0.0549308326468796,0,0
19558901,1711949123,2024-04-01 05:25:23,1.3,0,4008.39990844927,0.0007702982699344,2.37512578052594,3505.52,1.3,1.3,0.0005925371302629,0.0,0.0,0.7742515282551067,0.7742515282551067,-0.4341368137099033,-0.7720706989145539,-0.7729268195142854,0.3652181302464709,0,0.0390906307324848,0.1793044143092888,0.19758438725344,0,0
19558901,1711949123,2024-04-01 05:25:23,0.0,0,0.0,0.0041384718073055,12.7605000104027,3505.52,0.0,0.0,4138471.807305499,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3769968890985758,0.2684558494878098,0.2838503468984646,0.0403259522087231,0,0.0098663294757135,0.0526315792925018,0.030603228532275,0,0
19558901,1711949123,2024-04-01 05:25:23,0.0,0,0.0,0.0023822521552331,7.34539947764593,3505.52,0.0,0.0,2382252.1552331,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0327807107933873,-0.7720706989145539,-0.7729268195142854,0.0054073265722443,0,0.014039876534226,0.0526315792925018,0.0183051971010885,0,0
19558901,1711949123,2024-04-01 05:25:23,1.403,0,4325.98851658026,0.0012100102723122,3.73092697289153,3505.52,1.403,1.403,0.000862444954704,0.0,0.0,0.852936031288837,0.852936031288837,-0.4341368136570019,-0.7720706989145539,-0.7729268195142854,0.3888355404632627,0,0.0411508328261128,0.1495926093542695,0.2019130711866041,0,0
19558902,1711949135,2024-04-01 05:25:35,0.1139872447801741,0,351.466508877873,0.0018374636398363,5.66560698899913,3505.52,0.1139872447801741,0.1139872447801741,0.0161199055846991,12.0,1.0,-0.1317758915132162,-0.1317758915132162,-0.4341368106665645,0.2684558494878098,0.2838503468984646,0.1221054528522025,0,0.0090824596706811,0.0364543012669539,0.0597660252625442,0,0
19558904,1711949159,2024-04-01 05:25:59,0.3,0,925.015363488294,0.0021584343820465,6.6552832149148,3505.52,0.3,0.3,0.0071947812495057,24.0,2.0,0.0103243143353947,0.0103243143353947,-0.4341368124158743,1.3089823978901738,1.3406275133112149,0.2863055663700282,0,0.0331466668752843,0.0117102073705191,0.1301229347722288,0,0
19558907,1711949195,2024-04-01 05:26:35,0.79,0,2435.87379051917,0.0021056751211259,6.49260612518858,3505.52,0.79,0.79,0.002665411542355,36.0,3.0,0.3846486491560536,0.3846486491560536,-0.4341368133036233,2.3495089462925374,2.397404679723965,0.5632275732022962,0,0.070191811003941,0.0451209478321835,0.2623919432489315,0,0
19558907,1711949195,2024-04-01 05:26:35,0.0,0,0.0,0.0020612222719474,6.35554089705214,3505.52,0.0,0.0,2061222.2719474,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.030140621066193,-0.7720706989145539,-0.7729268195142854,0.0085146251624136,0,0.0139707508719002,0.0526315793091445,0.0195204662755544,0,0
19558911,1711949243,2024-04-01 05:27:23,0.0,0,0.0,0.0020485658348328,6.31651623445875,3505.52,0.0,0.0,2048565.8348328,48.0,4.0,-0.2188538498405188,-0.2188538498405188,-0.0326212620323766,3.3900354946949016,3.454181846136715,0.5581541256010528,0,0.0825820653049169,0.0526315793091445,0.2668207922242168,0,0
19558911,1711949243,2024-04-01 05:27:23,0.4,0,1233.35381798439,0.0464838586599542,143.327611382254,3505.52,0.4,0.4,0.1162096463593613,0.0,0.0,0.0867170357273659,0.0867170357273659,-0.4341367910491391,-0.7720706989145539,-0.7729268195142854,0.1683720639456865,0,0.0210888642604004,0.0083288599408623,0.0774501432706072,0,0
19558912,1711949255,2024-04-01 05:27:35,0.0,0,0.0,0.0029433496291754,9.07547875701607,3505.52,0.0,0.0,2943349.6291754,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.142754897626568,0.2684558494878098,0.2838503468984646,0.0342636226263502,0,0.0037331542891864,0.052631579318513,0.0257250266299172,0,0
19558913,1711949267,2024-04-01 05:27:47,0.007,0,21.5836918147269,0.0017255425518045,5.32051123590666,3505.52,0.007,0.007,0.2465060436140651,0.0,0.0,-0.2135063593430808,-0.2135063593430808,-0.4341367655112584,-0.7720706989145539,-0.7729268195142854,0.0820070458311495,0,0.0244085977206629,0.0515658517117007,0.0528794277630651,0,0
19558913,1711949267,2024-04-01 05:27:47,0.007,0,21.5836918147269,0.0017255425518045,5.32051123590666,3505.52,0.007,0.007,0.2465060436140651,0.0,0.0,-0.2135063593430808,-0.2135063593430808,-0.4341367655112584,-0.7720706989145539,-0.7729268195142854,0.0820070458311495,0,0.0244085977206629,0.0513827595913319,0.0528428093389913,0,0
19558913,1711949267,2024-04-01 05:27:47,0.0,0,0.0,0.002018393,6.22348178185743,3505.52,0.0,0.0,2018393.0,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0385350882912528,-0.7720706989145539,-0.7729268195142854,0.0079713568494905,0,0.0141905438209155,0.0526315792925113,0.0193910761266646,0,0
19558913,1711949267,2024-04-01 05:27:47,10.04,0,30957.1808314082,0.042033347769499,129.604974885444,3505.52,10.04,10.04,0.0041865884228398,12.0,1.0,7.450975377913387,7.450975377913387,-0.4341368130054752,0.2684558494878098,0.2838503468984646,0.8751024162231623,1,0.2007215949405018,0.6318379933133662,0.556697203128139,1,1
19558915,1711949303,2024-04-01 05:28:23,0.15,0,462.507681744147,0.0016175537247355,4.98754015549357,3505.52,0.15,0.15,0.0107836914263453,36.0,2.0,-0.104264767752562,-0.104264767752562,-0.4341368117124538,2.3495089462925374,1.3406275133112149,0.3431843268029738,0,0.062850499298561,0.0425038297550252,0.1709146963916189,0,0
19558915,1711949303,2024-04-01 05:28:23,0.52,0,1603.35996337971,0.0005285112,1.62960326591878,3505.52,0.52,0.52,0.0010163676903531,0.0,0.0,0.1783883013977313,0.1783883013977313,-0.4341368136268332,-0.7720706989145539,-0.7729268195142854,0.1764230160888856,0,0.0234891003020546,0.018655294183234,0.0836959053930228,0,0
19558915,1711949303,2024-04-01 05:28:23,0.0,0,0.0,0.0023477748919552,7.2390928169022,3505.52,0.0,0.0,2347774.8919552,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0260232236021147,-0.7720706989145539,-0.7729268195142854,0.0049697280904905,0,0.0138629447531037,0.0526315794015639,0.0180593850177504,0,0
19558916,1711949315,2024-04-01 05:28:35,1.99,0,6135.93524447235,0.0029023591001684,8.94908919338634,3505.52,1.99,1.99,0.0014584719088994,12.0,1.0,1.3013613058597078,1.3013613058597078,-0.4341368135401815,0.2684558494878098,0.2838503468984646,0.4701699445359013,0,0.0397058001500738,0.0693789874293045,0.217826095360251,0,0
19558920,1711949363,2024-04-01 05:29:23,0.2721586463276332,0,839.169763864126,0.0018969987187778,5.84917653129039,3505.52,0.2721586463276332,0.2721586463276332,0.0069701945442656,48.0,4.0,-0.0109444534072897,-0.0109444534072897,-0.4341368124598929,3.3900354946949016,3.454181846136715,0.6327677660231247,0,0.0876512693881592,0.0360653172660482,0.2953806776177232,0,0
19558921,1711949375,2024-04-01 05:29:35,0.0,0,0.0,0.004049461895529,12.4860482240826,3505.52,0.0,0.0,4049461.895529,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3595510920271024,0.2684558494878098,0.2838503468984646,0.0400595061626426,0,0.0094095448956493,0.0526315794050964,0.030313936304336,0,0
19558922,1711949387,2024-04-01 05:29:47,0.0,0,0.0,0.0021131832002654,6.5157564203697,3505.52,0.0,0.0,2113183.2002654,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0199563641335788,-0.7720706989145539,-0.7729268195142854,0.0065832449162572,0,0.0137040957281328,0.0526315794050964,0.0186412521387753,0,0
19558922,1711949387,2024-04-01 05:29:47,0.0,0,0.0,0.0039085868291414,12.0516762216129,3505.52,0.0,0.0,3908586.8291414,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3319398095128635,0.2684558494878098,0.2838503468984646,0.0388116600310358,0,0.0086865966671086,0.0526315794050964,0.029525618560277,0,0
19558923,1711949399,2024-04-01 05:29:59,0.0,0,0.0,0.0048421,14.9300563051556,3505.52,0.0,0.0,4842100.0,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.5149068636005029,-0.7720706989145539,-0.7729268195142854,0.074815832826415,0,0.0266634208380906,0.0526315793987673,0.0511180173455557,0,0
19558923,1711949399,2024-04-01 05:29:59,0.0,0,0.0,0.0019095724582347,5.88794620520402,3505.52,0.0,0.0,1909572.4582347,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.059863736426667,0.2684558494878098,0.2838503468984646,0.0385637421171689,0,0.0015628089558886,0.0526315793981993,0.0265769363088628,0,0
19558925,1711949423,2024-04-01 05:30:23,0.52,0,1603.35996337971,0.0028701015,8.84962660756933,3505.52,0.52,0.52,0.0055194259509241,24.0,2.0,0.1783883013977313,0.1783883013977313,-0.4341368127442412,1.3089823978901738,1.3406275133112149,0.343061129873167,0,0.0375470985431334,0.0153858991555342,0.155320471197627,0,0
19558930,1711949483,2024-04-01 05:31:23,0.0,0,0.0,0.0022062762830148,6.80279819296208,3505.52,0.0,0.0,2206276.2830148,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0017102722322417,-0.7720706989145539,-0.7729268195142854,0.0057598726965659,0,0.0132263569700342,0.0526315793952187,0.0181208077456838,0,0
19558930,1711949483,2024-04-01 05:31:23,0.155,0,477.924604468952,0.0015967190246356,4.92329876320672,3505.52,0.155,0.155,0.0103014129957044,60.0,5.0,-0.1004451316829634,-0.1004451316829634,-0.4341368118069796,4.430562043097265,4.510959012549465,0.7136067281623082,1,0.1172388548556673,0.0410281333194116,0.3405438598710725,1,1
19558931,1711949495,2024-04-01 05:31:35,0.0,0,0.0,0.0017858720812418,5.50653037457856,3505.52,0.0,0.0,1785872.0812417998,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0841088079205212,0.2684558494878098,0.2838503468984646,0.0392685112700938,0,0.0021976194352021,0.0526315793960531,0.027112768161329,0,0
